ID,x_cen,y_cen,Cluster
1591,89,385,4
1592,425,341,3
1593,1032,365,0
1594,1637,376,1
1595,783,357,2
1596,568,391,5
1597,425,340,3
1598,89,385,4
1599,1860,438,6
1600,1032,366,0
1601,781,356,2
1602,1636,377,1
1603,565,392,5
1604,426,340,3
1605,1859,437,6
1606,89,385,4
1607,1032,366,0
1608,1638,378,1
1609,781,358,2
1610,562,396,5
1611,426,341,3
1612,89,386,4
1613,1860,438,6
1614,1032,365,0
1615,1638,377,1
1616,779,357,2
1617,568,390,5
1618,425,341,3
1619,1859,439,6
1620,89,385,4
1621,1031,365,0
1622,1637,377,1
1623,425,341,3
1624,777,356,2
1625,566,391,5
1626,1859,437,6
1627,89,385,4
1628,1032,365,0
1629,1637,377,1
1630,782,356,2
1631,425,341,3
1632,564,394,5
1633,90,385,4
1634,1860,436,6
1635,1032,365,0
1636,783,357,2
1637,1637,377,1
1638,564,394,5
1639,425,341,3
1640,89,384,4
1641,1859,438,6
1642,1032,365,0
1643,1637,377,1
1644,783,358,2
1645,567,391,5
1646,89,385,4
1647,1860,438,6
1648,426,341,3
1649,1032,366,0
1650,1638,377,1
1651,783,357,2
1652,563,395,5
1653,89,384,4
1654,425,340,3
1655,1860,438,6
1656,1032,365,0
1657,1637,377,1
1658,783,357,2
1659,564,394,5
1660,90,385,4
1661,425,341,3
1662,1859,437,6
1663,1032,365,0
1664,1637,376,1
1665,783,356,2
1666,569,391,5
1667,425,340,3
1668,89,384,4
1669,1859,436,6
1670,1032,365,0
1671,1637,377,1
1672,783,356,2
1673,569,390,5
1674,425,341,3
1675,1860,440,6
1676,89,385,4
1677,1031,366,0
1678,1638,377,1
1679,782,357,2
1680,425,340,3
1681,567,391,5
1682,89,384,4
1683,1031,366,0
1684,1637,378,1
1685,779,357,2
1686,565,394,5
1687,424,341,3
1688,89,385,4
1689,1031,367,0
1690,1637,379,1
1691,425,341,3
1692,562,396,5
1693,777,359,2
1694,89,385,4
1695,1031,367,0
1696,1637,379,1
1697,560,397,5
1698,779,357,2
1699,89,386,4
1700,425,342,3
1701,1031,366,0
1702,1637,378,1
1703,561,397,5
1704,778,358,2
1705,425,341,3
1706,89,384,4
1707,1032,365,0
1708,1637,378,1
1709,783,357,2
1710,425,341,3
1711,563,395,5
1712,89,385,4
1713,1032,366,0
1714,1638,377,1
1715,783,357,2
1716,566,394,5
1717,90,385,4
1718,425,341,3
1719,1638,377,1
1720,1032,366,0
1721,782,358,2
1722,564,394,5
1723,425,341,3
1724,89,385,4
1725,1032,366,0
1726,1638,378,1
1727,782,357,2
1728,565,394,5
1729,425,341,3
1730,89,386,4
1731,1031,366,0
1732,1637,377,1
1733,777,357,2
1734,569,391,5
1735,425,341,3
1736,89,386,4
1737,1032,366,0
1738,1638,377,1
1739,782,357,2
1740,567,394,5
1741,89,386,4
1742,425,341,3
1743,1033,366,0
1744,1639,377,1
1745,780,357,2
1746,563,396,5
1747,425,341,3
1748,89,387,4
1749,1033,367,0
1750,1639,378,1
1751,783,357,2
1752,564,396,5
1753,427,342,3
1754,90,387,4
1755,1032,366,0
1756,1639,378,1
1757,783,357,2
1758,564,395,5
1759,89,386,4
1760,426,341,3
1761,1033,365,0
1762,1638,377,1
1763,783,356,2
1764,426,340,3
1765,568,392,5
1766,89,384,4
1767,1033,365,0
1768,1639,377,1
1769,782,356,2
1770,569,390,5
1771,426,341,3
1772,89,385,4
1773,1032,365,0
1774,1638,377,1
1775,783,356,2
1776,570,390,5
1777,426,341,3
1778,89,385,4
1779,1032,365,0
1780,1638,377,1
1781,783,357,2
1782,567,391,5
1783,89,385,4
1784,426,341,3
1785,1032,366,0
1786,1638,377,1
1787,783,357,2
1788,567,392,5
1789,425,341,3
1790,89,385,4
1791,1032,366,0
1792,1638,377,1
1793,783,357,2
1794,89,385,4
1795,564,394,5
1796,427,341,3
1797,1032,366,0
1798,1638,377,1
1799,783,357,2
1800,563,394,5
1801,89,385,4
1802,426,341,3
1803,1032,365,0
1804,1638,377,1
1805,783,358,2
1806,564,396,5
1807,89,384,4
1808,425,342,3
1809,1032,365,0
1810,1638,377,1
1811,783,355,2
1812,90,385,4
1813,563,394,5
1814,425,342,3
1815,1737,948,-1
1816,1032,365,0
1817,1637,377,1
1818,783,356,2
1819,426,341,3
1820,566,393,5
1821,89,384,4
1822,1032,366,0
1823,1638,377,1
1824,783,356,2
1825,426,341,3
1826,563,395,5
1827,1637,377,1
1828,1032,365,0
1829,426,341,3
1830,782,356,2
1831,564,393,5
1832,1031,366,0
1833,1637,377,1
1834,778,357,2
1835,563,394,5
1836,425,341,3
1837,1032,366,0
1838,1638,378,1
1839,782,358,2
1840,563,396,5
1841,426,342,3
1842,1638,378,1
1843,1032,366,0
1844,782,358,2
1845,425,342,3
1846,563,396,5
1847,1032,366,0
1848,1638,378,1
1849,782,357,2
1850,561,397,5
1851,426,343,3
1852,1032,366,0
1853,1638,377,1
1854,783,357,2
1855,563,396,5
1856,426,343,3
1857,1032,366,0
1858,1638,377,1
1859,782,357,2
1860,565,394,5
1861,426,342,3
1862,1033,365,0
1863,1638,377,1
1864,783,358,2
1865,566,394,5
1866,426,342,3
1867,1033,366,0
1868,1638,377,1
1869,783,357,2
1870,562,397,5
1871,426,342,3
1872,1032,366,0
1873,1637,378,1
1874,783,358,2
1875,562,396,5
1876,425,342,3
1877,1032,365,0
1878,1637,377,1
1879,782,357,2
1880,569,390,5
1881,424,341,3
1882,1032,365,0
1883,1638,377,1
1884,781,358,2
1885,564,393,5
1886,425,341,3
1887,1638,377,1
1888,1032,365,0
1889,783,357,2
1890,426,341,3
1891,564,393,5
1892,1033,369,0
1893,1639,381,1
1894,783,362,2
1895,572,391,5
1896,427,345,3
1897,1639,380,1
1898,1032,369,0
1899,773,361,2
1900,571,391,5
1901,425,344,3
1902,1032,368,0
1903,1638,381,1
1904,569,391,5
1905,774,361,2
1906,425,344,3
1907,1031,369,0
1908,1637,380,1
1909,772,360,2
1910,568,391,5
1911,425,343,3
1912,1032,367,0
1913,1637,379,1
1914,777,359,2
1915,564,395,5
1916,425,343,3
1917,596,389,5
1918,1031,366,0
1919,1637,379,1
1920,425,342,3
1921,135,258,-1
1922,1030,367,0
1923,1637,379,1
1924,596,390,5
1925,424,343,3
1926,1637,381,1
1927,1030,368,0
1928,596,390,5
1929,424,343,3
1930,596,390,5
1931,1030,369,0
1932,1637,382,1
1933,423,343,3
1934,596,389,5
1935,1032,367,0
1936,1637,380,1
1937,425,342,3
1938,597,388,5
1939,1032,366,0
1940,1638,379,1
1941,426,342,3
1942,1032,366,0
1943,595,390,5
1944,425,341,3
1945,1675,378,-1
1946,1637,379,1
1947,1031,367,0
1948,437,346,3
1949,1033,366,0
1950,1638,378,1
1951,438,345,3
1952,1032,366,0
1953,1638,378,1
1954,439,346,3
1955,1033,366,0
1956,1638,377,1
1957,438,345,3
1958,1040,366,0
1959,1638,378,1
1960,439,345,3
1961,1638,377,1
1962,439,344,3
1963,1638,377,1
1964,439,345,3
1965,1638,377,1
1966,439,344,3
1967,1638,378,1
1968,438,345,3
1969,1637,377,1
1970,438,344,3
1971,1637,377,1
1972,437,344,3
1973,1638,377,1
1974,440,345,3
1975,1637,377,1
1976,439,345,3
1977,1638,379,1
1978,438,346,3
1979,1637,377,1
1980,437,344,3
1981,1637,378,1
1982,438,345,3
1983,1637,378,1
1984,438,345,3
1985,1638,378,1
1986,438,345,3
1987,1637,380,1
1988,435,346,3
1989,1637,381,1
1990,437,347,3
1991,1637,381,1
1992,438,346,3
1993,1637,381,1
1994,436,347,3
1995,1637,381,1
1996,435,347,3
1997,1637,383,1
1998,437,348,3
1999,1636,384,1
2000,437,349,3
2001,1637,383,1
2002,436,349,3
2003,1637,383,1
2004,436,348,3
2005,1638,380,1
2006,437,347,3
2007,1638,380,1
2008,438,347,3
2009,1637,383,1
2010,438,348,3
2011,1637,383,1
2012,438,348,3
2013,1637,383,1
2014,440,349,3
2015,1637,382,1
2016,438,348,3
2017,1637,383,1
2018,439,348,3
2019,1638,382,1
2020,437,349,3
2021,1637,382,1
2022,435,348,3
2023,1637,381,1
2024,434,348,3
2025,1638,381,1
2026,436,348,3
2027,1639,383,1
2028,436,349,3
2029,1639,382,1
2030,439,348,3
2031,1639,381,1
2032,438,348,3
2033,1640,383,1
2034,438,349,3
2035,1639,382,1
2036,439,350,3
2037,1639,382,1
2038,438,348,3
2039,1640,380,1
2040,440,348,3
2041,1640,380,1
2042,438,348,3
2043,1640,382,1
2044,438,349,3
2045,1639,382,1
2046,438,348,3
2047,1638,383,1
2048,105,371,4
2049,436,348,3
2050,1639,383,1
2051,105,372,4
2052,438,348,3
2053,1639,382,1
2054,105,371,4
2055,439,348,3
2056,1639,379,1
2057,105,370,4
2058,438,346,3
2059,1638,376,1
2060,105,368,4
2061,438,344,3
2062,1638,376,1
2063,105,368,4
2064,438,344,3
2065,1639,376,1
2066,105,368,4
2067,438,343,3
2068,1639,376,1
2069,105,367,4
2070,438,343,3
2071,1639,377,1
2072,105,368,4
2073,439,344,3
2074,1638,376,1
2075,105,368,4
2076,439,344,3
2077,1639,376,1
2078,105,368,4
2079,438,344,3
2080,1639,376,1
2081,105,369,4
2082,439,344,3
2083,1639,376,1
2084,105,369,4
2085,438,344,3
2086,1639,377,1
2087,105,369,4
2088,438,345,3
2089,1639,377,1
2090,105,369,4
2091,439,345,3
2092,1639,378,1
2093,105,370,4
2094,437,345,3
2095,1639,377,1
2096,105,369,4
2097,439,344,3
2098,1638,377,1
2099,105,369,4
2100,438,345,3
2101,1638,378,1
2102,105,369,4
2103,438,345,3
2104,1639,377,1
2105,105,370,4
2106,437,345,3
2107,1638,377,1
2108,105,369,4
2109,437,346,3
2110,1639,378,1
2111,105,370,4
2112,438,346,3
2113,1638,378,1
2114,105,370,4
2115,438,346,3
2116,1639,378,1
2117,105,370,4
2118,439,346,3
2119,1638,378,1
2120,105,370,4
2121,438,346,3
2122,1638,378,1
2123,105,370,4
2124,438,345,3
2125,1638,378,1
2126,1022,389,0
2127,105,369,4
2128,438,345,3
2129,1638,377,1
2130,105,370,4
2131,1024,389,0
2132,437,345,3
2133,1639,377,1
2134,105,369,4
2135,1024,389,0
2136,438,345,3
2137,1638,377,1
2138,1022,389,0
2139,105,368,4
2140,437,344,3
2141,1638,377,1
2142,105,369,4
2143,1023,390,0
2144,437,345,3
2145,1638,377,1
2146,105,369,4
2147,1024,388,0
2148,437,344,3
2149,1638,377,1
2150,105,369,4
2151,1023,389,0
2152,438,345,3
2153,1638,377,1
2154,105,369,4
2155,1024,389,0
2156,424,359,3
2157,1638,377,1
2158,105,369,4
2159,1024,388,0
2160,1637,376,1
2161,105,368,4
2162,1023,388,0
2163,1638,376,1
2164,105,368,4
2165,1023,388,0
2166,1638,377,1
2167,105,368,4
2168,1023,388,0
2169,1638,377,1
2170,105,368,4
2171,263,832,-1
2172,1637,377,1
2173,105,368,4
2174,1637,377,1
2175,105,369,4
2176,1637,377,1
2177,105,368,4
2178,1637,378,1
2179,105,369,4
2180,1637,379,1
2181,105,369,4
2182,1638,379,1
2183,105,369,4
2184,1637,380,1
2185,105,370,4
2186,1638,380,1
2187,105,370,4
2188,1638,379,1
2189,105,370,4
2190,1638,379,1
2191,105,370,4
2192,1638,379,1
2193,1287,407,9
2194,105,369,4
2195,1638,378,1
2196,1288,403,9
2197,105,369,4
2198,1638,378,1
2199,1288,402,9
2200,105,369,4
2201,1288,403,9
2202,1637,378,1
2203,105,369,4
2204,1287,404,9
2205,105,369,4
2206,1638,378,1
2207,1287,404,9
2208,1638,380,1
2209,105,370,4
2210,1287,404,9
2211,1639,380,1
2212,105,370,4
2213,1286,407,9
2214,1640,384,1
2215,105,372,4
2216,1287,408,9
2217,1641,384,1
2218,105,374,4
2219,1288,408,9
2220,1641,385,1
2221,106,375,4
2222,1287,409,9
2223,1640,385,1
2224,105,375,4
2225,1639,382,1
2226,1288,406,9
2227,105,373,4
2228,1289,405,9
2229,1639,380,1
2230,105,371,4
2231,1641,382,1
2232,1288,406,9
2233,105,372,4
2234,1641,384,1
2235,1288,407,9
2236,106,374,4
2237,1289,408,9
2238,1642,384,1
2239,106,374,4
2240,1641,385,1
2241,1289,409,9
2242,106,373,4
2243,1289,409,9
2244,106,375,4
2245,1641,385,1
2246,884,527,-1
2247,1288,408,9
2248,1640,384,1
2249,106,373,4
2250,1288,408,9
2251,1640,383,1
2252,106,372,4
2253,1024,373,0
2254,1640,385,1
2255,1289,408,9
2256,1024,373,0
2257,106,374,4
2258,1641,386,1
2259,1289,410,9
2260,1024,375,0
2261,106,375,4
2262,1640,385,1
2263,1288,409,9
2264,1024,374,0
2265,106,374,4
2266,1641,385,1
2267,1289,408,9
2268,1024,374,0
2269,106,374,4
2270,1288,407,9
2271,1638,384,1
2272,1024,373,0
2273,586,368,5
2274,106,374,4
2275,1639,380,1
2276,1288,404,9
2277,1024,369,0
2278,106,372,4
2279,586,366,5
2280,1288,404,9
2281,1024,367,0
2282,1639,378,1
2283,105,371,4
2284,585,364,5
2285,1639,378,1
2286,1288,402,9
2287,1023,367,0
2288,105,370,4
2289,584,365,5
2290,1288,406,9
2291,1640,381,1
2292,106,372,4
2293,1023,371,0
2294,585,367,5
2295,1288,409,9
2296,1640,384,1
2297,1023,374,0
2298,106,374,4
2299,585,369,5
2300,1640,382,1
2301,1288,406,9
2302,1024,371,0
2303,106,371,4
2304,586,367,5
2305,1640,381,1
2306,1288,406,9
2307,1024,371,0
2308,106,371,4
2309,586,367,5
2310,1024,371,0
2311,1640,382,1
2312,1288,405,9
2313,106,372,4
2314,586,368,5
2315,1639,380,1
2316,1288,404,9
2317,1024,369,0
2318,106,372,4
2319,586,365,5
2320,1638,378,1
2321,1288,403,9
2322,1023,367,0
2323,105,369,4
2324,585,365,5
2325,1288,402,9
2326,1638,378,1
2327,1023,367,0
2328,106,369,4
2329,585,364,5
2330,1288,402,9
2331,1638,378,1
2332,1023,368,0
2333,105,369,4
2334,585,364,5
2335,1288,402,9
2336,1023,367,0
2337,1638,378,1
2338,105,369,4
2339,585,365,5
2340,1288,405,9
2341,1639,380,1
2342,1024,369,0
2343,105,371,4
2344,585,366,5
2345,1288,405,9
2346,1639,380,1
2347,105,370,4
2348,1024,369,0
2349,586,366,5
2350,1287,404,9
2351,1023,368,0
2352,1638,379,1
2353,105,370,4
2354,585,365,5
2355,1854,444,6
2356,1288,403,9
2357,1023,368,0
2358,1638,379,1
2359,106,370,4
2360,584,365,5
2361,1854,443,6
2362,1638,378,1
2363,1287,403,9
2364,1023,367,0
2365,105,370,4
2366,1854,442,6
2367,586,365,5
2368,1288,404,9
2369,1023,368,0
2370,1638,378,1
2371,105,369,4
2372,1854,442,6
2373,584,365,5
2374,1287,404,9
2375,1023,368,0
2376,105,369,4
2377,1638,379,1
2378,585,365,5
2379,1854,444,6
2380,1638,379,1
2381,1288,404,9
2382,1023,368,0
2383,106,370,4
2384,585,365,5
2385,1854,444,6
2386,1288,404,9
2387,1023,369,0
2388,1638,380,1
2389,105,370,4
2390,586,365,5
2391,1854,445,6
2392,1288,406,9
2393,1024,370,0
2394,1639,381,1
2395,106,371,4
2396,585,367,5
2397,1855,448,6
2398,1288,403,9
2399,1023,369,0
2400,106,371,4
2401,585,366,5
2402,1638,379,1
2403,1855,444,6
2404,1288,405,9
2405,106,373,4
2406,1023,371,0
2407,586,368,5
2408,1638,382,1
2409,1855,447,6
2410,1288,409,9
2411,1023,374,0
2412,106,375,4
2413,1639,385,1
2414,586,370,5
2415,1855,448,6
2416,1289,408,9
2417,1023,374,0
2418,106,374,4
2419,1641,384,1
2420,586,371,5
2421,1855,449,6
2422,1024,374,0
2423,1289,408,9
2424,106,375,4
2425,1638,385,1
2426,1855,450,6
2427,586,370,5
2428,1289,409,9
2429,1024,374,0
2430,106,375,4
2431,1640,385,1
2432,586,371,5
2433,1855,451,6
2434,1288,410,9
2435,1024,375,0
2436,106,375,4
2437,587,372,5
2438,1641,385,1
2439,1856,453,6
2440,1289,409,9
2441,1025,374,0
2442,106,375,4
2443,585,372,5
2444,1855,451,6
2445,1638,386,1
2446,1289,408,9
2447,1025,375,0
2448,106,375,4
2449,585,372,5
2450,1642,386,1
2451,1855,452,6
2452,1290,409,9
2453,1025,374,0
2454,106,375,4
2455,584,371,5
2456,1857,459,6
2457,1291,417,9
2458,1026,375,0
2459,106,375,4
2460,587,373,5
2461,1858,464,6
2462,1291,410,9
2463,1027,375,0
2464,106,377,4
2465,587,373,5
2466,1857,483,6
2467,1291,411,9
2468,1025,374,0
2469,106,376,4
2470,586,372,5
2471,1857,483,6
2472,1256,891,-1
2473,1291,411,9
2474,1026,375,0
2475,107,376,4
2476,1855,453,6
2477,588,372,5
2478,1293,411,9
2479,1027,375,0
2480,107,377,4
2481,1860,472,6
2482,590,374,5
2483,1293,415,9
2484,107,380,4
2485,1026,379,0
2486,589,378,5
2487,1859,456,6
2488,1291,414,9
2489,1025,378,0
2490,107,379,4
2491,588,382,5
2492,1859,454,6
2493,1290,413,9
2494,106,379,4
2495,1025,379,0
2496,588,379,5
2497,1859,455,6
2498,1290,414,9
2499,106,379,4
2500,1024,379,0
2501,588,377,5
2502,1858,465,6
2503,1290,411,9
2504,1024,376,0
2505,106,375,4
2506,1858,457,6
2507,588,372,5
2508,1290,409,9
2509,1024,375,0
2510,106,374,4
2511,587,370,5
2512,1858,473,6
2513,1290,409,9
2514,1024,374,0
2515,106,374,4
2516,586,370,5
2517,1858,457,6
2518,1291,407,9
2519,1023,373,0
2520,106,372,4
2521,587,368,5
2522,1857,454,6
2523,1290,406,9
2524,1023,372,0
2525,105,370,4
2526,586,366,5
2527,1855,448,6
2528,1289,406,9
2529,1023,370,0
2530,105,370,4
2531,1855,448,6
2532,586,366,5
2533,1289,405,9
2534,1023,369,0
2535,105,368,4
2536,585,364,5
2537,1855,445,6
2538,1290,404,9
2539,1023,370,0
2540,105,370,4
2541,585,365,5
2542,1856,444,6
2543,1289,404,9
2544,1022,369,0
2545,105,369,4
2546,586,365,5
2547,1854,445,6
2548,1289,404,9
2549,1023,369,0
2550,105,368,4
2551,586,365,5
2552,1854,443,6
2553,1288,404,9
2554,1023,370,0
2555,105,369,4
2556,585,365,5
2557,1855,444,6
2558,1289,403,9
2559,1023,369,0
2560,105,369,4
2561,585,364,5
2562,1856,443,6
2563,1289,403,9
2564,1022,369,0
2565,105,369,4
2566,585,365,5
2567,1854,443,6
2568,1289,403,9
2569,1022,369,0
2570,105,368,4
2571,1854,442,6
2572,585,365,5
2573,1289,404,9
2574,1022,370,0
2575,105,369,4
2576,585,365,5
2577,1854,443,6
2578,1023,369,0
2579,1287,403,9
2580,1458,707,-1
2581,105,369,4
2582,585,364,5
2583,1854,443,6
2584,525,829,-1
2585,1285,404,9
2586,1023,369,0
2587,1614,398,1
2588,105,370,4
2589,584,364,5
2590,1854,449,6
2591,1285,404,9
2592,1023,369,0
2593,1613,399,1
2594,105,370,4
2595,1854,443,6
2596,585,365,5
2597,1284,404,9
2598,1614,398,1
2599,1023,369,0
2600,105,370,4
2601,1854,444,6
2602,584,365,5
2603,1284,403,9
2604,1023,369,0
2605,1613,398,1
2606,105,369,4
2607,1855,443,6
2608,584,365,5
2609,1285,404,9
2610,1023,370,0
2611,1613,399,1
2612,105,370,4
2613,1854,443,6
2614,584,365,5
2615,1284,404,9
2616,1023,369,0
2617,1613,399,1
2618,105,369,4
2619,1854,444,6
2620,584,365,5
2621,1284,406,9
2622,1613,402,1
2623,1023,371,0
2624,105,371,4
2625,1854,445,6
2626,585,367,5
2627,1284,408,9
2628,1614,405,1
2629,106,374,4
2630,1023,375,0
2631,1854,449,6
2632,585,369,5
2633,1285,409,9
2634,1614,405,1
2635,1023,375,0
2636,105,374,4
2637,586,369,5
2638,1854,449,6
2639,1285,408,9
2640,1614,404,1
2641,1024,374,0
2642,105,373,4
2643,1854,447,6
2644,584,369,5
2645,1613,405,1
2646,1286,410,9
2647,1023,375,0
2648,105,376,4
2649,584,369,5
2650,1854,449,6
2651,1285,410,9
2652,1614,404,1
2653,1023,376,0
2654,105,374,4
2655,1854,448,6
2656,584,370,5
2657,1285,409,9
2658,1614,405,1
2659,105,375,4
2660,1023,375,0
2661,586,369,5
2662,1854,449,6
2663,1285,409,9
2664,1614,405,1
2665,219,536,-1
2666,1024,375,0
2667,105,375,4
2668,585,371,5
2669,1854,449,6
2670,1286,409,9
2671,1614,404,1
2672,106,375,4
2673,399,378,3
2674,1024,375,0
2675,1854,450,6
2676,586,371,5
2677,1284,409,9
2678,1024,375,0
2679,1614,404,1
2680,105,376,4
2681,399,378,3
2682,588,370,5
2683,1854,448,6
2684,1284,407,9
2685,1614,405,1
2686,1024,375,0
2687,105,375,4
2688,399,378,3
2689,587,370,5
2690,1854,451,6
2691,1280,406,9
2692,1614,402,1
2693,1024,372,0
2694,105,373,4
2695,513,368,-1
2696,1854,449,6
2697,1285,408,9
2698,1024,375,0
2699,1614,405,1
2700,105,375,4
2701,513,373,-1
2702,1854,451,6
2703,398,378,3
2704,1286,408,9
2705,1614,404,1
2706,1024,374,0
2707,105,375,4
2708,1854,450,6
2709,400,377,3
2710,513,374,-1
2711,1286,406,9
2712,1614,403,1
2713,1024,374,0
2714,69,480,-1
2715,513,367,-1
2716,105,326,4
2717,1854,449,6
2718,1286,407,9
2719,1614,403,1
2720,398,375,3
2721,1024,373,0
2722,152,383,8
2723,85,344,4
2724,1854,448,6
2725,585,368,5
2726,1285,405,9
2727,1614,400,1
2728,397,373,3
2729,152,380,8
2730,1024,371,0
2731,84,343,4
2732,586,366,5
2733,1854,447,6
2734,1285,404,9
2735,1613,399,1
2736,397,372,3
2737,152,379,8
2738,1024,369,0
2739,84,340,4
2740,1854,445,6
2741,585,365,5
2742,1284,404,9
2743,1613,400,1
2744,1023,370,0
2745,397,372,3
2746,152,379,8
2747,48,865,-1
2748,84,342,4
2749,1854,446,6
2750,583,365,5
2751,1285,405,9
2752,1613,401,1
2753,1023,370,0
2754,397,373,3
2755,152,381,8
2756,84,342,4
2757,1854,445,6
2758,586,366,5
2759,1286,404,9
2760,398,372,3
2761,1023,371,0
2762,1612,401,1
2763,152,381,8
2764,84,342,4
2765,1854,447,6
2766,585,366,5
2767,1286,406,9
2768,152,382,8
2769,1613,402,1
2770,398,375,3
2771,1023,372,0
2772,1854,448,6
2773,586,368,5
2774,85,342,4
2775,1286,406,9
2776,1023,372,0
2777,153,383,8
2778,1613,403,1
2779,398,375,3
2780,585,368,5
2781,1854,449,6
2782,1286,407,9
2783,1614,403,1
2784,1023,372,0
2785,399,374,3
2786,153,383,8
2787,84,344,4
2788,1854,448,6
2789,586,368,5
2790,1283,404,9
2791,105,370,4
2792,1023,369,0
2793,398,372,3
2794,1614,400,1
2795,587,365,5
2796,1854,445,6
2797,1285,403,9
2798,1613,400,1
2799,105,370,4
2800,1023,368,0
2801,397,373,3
2802,1854,446,6
2803,586,365,5
2804,1285,403,9
2805,1023,368,0
2806,1613,399,1
2807,105,370,4
2808,397,372,3
2809,1854,443,6
2810,585,365,5
2811,1285,404,9
2812,397,373,3
2813,105,370,4
2814,1023,370,0
2815,1613,401,1
