ID,x_cen,y_cen,Cluster
20874,1270,288,5
20875,402,287,1
20876,170,344,4
20877,25,278,3
20878,931,287,6
20879,640,300,0
20880,1269,288,5
20881,402,287,1
20882,169,344,4
20883,26,276,3
20884,931,287,6
20885,639,300,0
20886,1269,288,5
20887,402,286,1
20888,169,344,4
20889,25,274,3
20890,640,300,0
20891,931,287,6
20892,1270,288,5
20893,402,287,1
20894,170,344,4
20895,25,274,3
20896,931,287,6
20897,640,300,0
20898,1269,288,5
20899,402,287,1
20900,170,344,4
20901,25,274,3
20902,931,287,6
20903,640,300,0
20904,1269,288,5
20905,402,287,1
20906,170,343,4
20907,27,273,3
20908,931,287,6
20909,639,300,0
20910,1269,288,5
20911,402,287,1
20912,169,344,4
20913,25,273,3
20914,1269,288,5
20915,931,287,6
20916,640,300,0
20917,401,287,1
20918,168,343,4
20919,100,313,3
20920,930,287,6
20921,639,300,0
20922,1269,288,5
20923,402,287,1
20924,168,343,4
20925,100,313,3
20926,930,287,6
20927,639,300,0
20928,402,287,1
20929,1268,288,5
20930,169,343,4
20931,99,313,3
20932,930,287,6
20933,639,300,0
20934,1269,288,5
20935,401,288,1
20936,168,344,4
20937,101,312,3
20938,930,287,6
20939,639,300,0
20940,1269,288,5
20941,402,287,1
20942,166,343,4
20943,100,311,3
20944,930,287,6
20945,639,300,0
20946,1269,288,5
20947,402,286,1
20948,168,343,4
20949,100,312,3
20950,930,287,6
20951,639,300,0
20952,1268,288,5
20953,401,286,1
20954,167,343,4
20955,100,312,3
20956,930,287,6
20957,1269,288,5
20958,639,300,0
20959,401,286,1
20960,166,343,4
20961,101,312,3
20962,930,287,6
20963,638,300,0
20964,1268,288,5
20965,402,287,1
20966,165,344,4
20967,100,313,3
20968,639,300,0
20969,930,287,6
20970,1269,288,5
20971,401,287,1
20972,162,336,4
20973,930,287,6
20974,639,300,0
20975,1269,288,5
20976,401,287,1
20977,161,336,4
20978,930,287,6
20979,639,300,0
20980,1269,288,5
20981,402,287,1
20982,164,343,4
20983,100,312,3
20984,639,300,0
20985,929,288,6
20986,1269,288,5
20987,402,287,1
20988,162,343,4
20989,100,314,3
20990,640,300,0
20991,929,287,6
20992,1269,288,5
20993,402,287,1
20994,166,343,4
20995,100,313,3
20996,639,300,0
20997,929,288,6
20998,1269,288,5
20999,402,287,1
21000,167,343,4
21001,100,314,3
21002,640,300,0
21003,929,287,6
21004,1269,288,5
21005,402,287,1
21006,164,343,4
21007,99,314,3
21008,640,301,0
21009,929,287,6
21010,1270,288,5
21011,402,287,1
21012,168,344,4
21013,100,313,3
21014,639,300,0
21015,930,288,6
21016,1269,288,5
21017,402,287,1
21018,168,344,4
21019,99,313,3
21020,640,300,0
21021,931,288,6
21022,1269,288,5
21023,401,286,1
21024,166,343,4
21025,100,313,3
21026,639,300,0
21027,930,288,6
21028,1269,288,5
21029,402,287,1
21030,166,344,4
21031,100,315,3
21032,930,288,6
21033,1270,288,5
21034,639,300,0
21035,402,287,1
21036,170,343,4
21037,99,315,3
21038,640,300,0
21039,931,288,6
21040,1269,288,5
21041,402,286,1
21042,169,343,4
21043,100,314,3
21044,932,288,6
21045,639,300,0
21046,1269,288,5
21047,402,286,1
21048,168,344,4
21049,100,314,3
21050,639,300,0
21051,930,287,6
21052,1269,288,5
21053,402,287,1
21054,169,343,4
21055,100,313,3
21056,931,288,6
21057,639,300,0
21058,1269,288,5
21059,402,287,1
21060,168,344,4
21061,100,313,3
21062,930,288,6
21063,639,300,0
21064,1269,288,5
21065,402,287,1
21066,169,344,4
21067,100,313,3
21068,931,287,6
21069,1269,288,5
21070,639,300,0
21071,402,287,1
21072,169,344,4
21073,100,313,3
21074,930,287,6
21075,639,300,0
21076,1269,288,5
21077,402,287,1
21078,166,344,4
21079,100,312,3
21080,931,287,6
21081,639,300,0
21082,1269,288,5
21083,402,287,1
21084,146,377,-1
21085,104,257,3
21086,930,288,6
21087,639,300,0
21088,1269,288,5
21089,402,286,1
21090,111,315,3
21091,639,300,0
21092,930,288,6
21093,1269,288,5
21094,401,286,1
21095,111,317,3
21096,1269,289,5
21097,930,287,6
21098,640,300,0
21099,401,286,1
21100,112,313,3
21101,25,636,-1
21102,639,300,0
21103,931,288,6
21104,1269,288,5
21105,173,313,4
21106,401,287,1
21107,86,313,3
21108,639,300,0
21109,930,287,6
21110,1269,288,5
21111,173,314,4
21112,401,287,1
21113,86,313,3
21114,640,300,0
21115,931,288,6
21116,1269,289,5
21117,174,314,4
21118,402,286,1
21119,86,313,3
21120,639,300,0
21121,930,288,6
21122,1269,289,5
21123,174,314,4
21124,401,286,1
21125,86,313,3
21126,930,288,6
21127,639,300,0
21128,1269,288,5
21129,174,313,4
21130,402,287,1
21131,86,313,3
21132,930,288,6
21133,639,300,0
21134,173,314,4
21135,1270,288,5
21136,401,287,1
21137,86,313,3
21138,87,252,3
21139,639,300,0
21140,930,287,6
21141,173,314,4
21142,1269,288,5
21143,401,287,1
21144,87,313,3
21145,87,252,3
21146,930,288,6
21147,639,300,0
21148,1269,288,5
21149,173,314,4
21150,401,286,1
21151,86,312,3
21152,639,300,0
21153,1269,289,5
21154,930,288,6
21155,173,313,4
21156,401,287,1
21157,86,311,3
21158,639,300,0
21159,931,287,6
21160,1269,288,5
21161,174,313,4
21162,401,287,1
21163,86,313,3
21164,930,288,6
21165,639,300,0
21166,1269,288,5
21167,173,313,4
21168,401,287,1
21169,87,312,3
21170,930,288,6
21171,639,300,0
21172,1269,288,5
21173,174,313,4
21174,401,287,1
21175,86,313,3
21176,930,288,6
21177,639,300,0
21178,1269,288,5
21179,173,313,4
21180,401,286,1
21181,87,312,3
21182,930,287,6
21183,640,300,0
21184,1269,288,5
21185,402,286,1
21186,174,314,4
21187,86,313,3
21188,930,288,6
21189,640,300,0
21190,1269,288,5
21191,173,314,4
21192,401,286,1
21193,87,313,3
21194,931,288,6
21195,640,301,0
21196,1269,288,5
21197,402,286,1
21198,173,314,4
21199,86,313,3
21200,930,288,6
21201,639,300,0
21202,1269,288,5
21203,402,286,1
21204,173,314,4
21205,87,313,3
21206,639,300,0
21207,1269,288,5
21208,930,287,6
21209,401,286,1
21210,173,313,4
21211,86,312,3
21212,639,301,0
21213,1270,288,5
21214,930,288,6
21215,173,314,4
21216,402,286,1
21217,86,313,3
21218,930,288,6
21219,1269,288,5
21220,639,301,0
21221,173,314,4
21222,402,286,1
21223,87,313,3
21224,930,288,6
21225,640,301,0
21226,1269,288,5
21227,173,314,4
21228,402,286,1
21229,87,313,3
21230,930,288,6
21231,640,301,0
21232,1269,288,5
21233,173,314,4
21234,402,286,1
21235,86,313,3
21236,1270,288,5
21237,930,288,6
21238,640,300,0
21239,173,314,4
21240,402,286,1
21241,87,313,3
21242,639,301,0
21243,930,288,6
21244,1270,289,5
21245,173,315,4
21246,401,287,1
21247,87,313,3
21248,931,288,6
21249,639,301,0
21250,173,314,4
21251,1269,289,5
21252,402,286,1
21253,87,313,3
21254,639,300,0
21255,930,288,6
21256,173,313,4
21257,1269,288,5
21258,401,287,1
21259,87,312,3
21260,86,246,3
21261,931,288,6
21262,639,301,0
21263,1270,289,5
21264,173,314,4
21265,401,287,1
21266,87,313,3
21267,930,288,6
21268,1269,288,5
21269,639,301,0
21270,173,314,4
21271,401,287,1
21272,86,313,3
21273,930,288,6
21274,639,301,0
21275,1269,288,5
21276,173,314,4
21277,401,286,1
21278,87,313,3
21279,930,288,6
21280,639,301,0
21281,1269,288,5
21282,401,287,1
21283,173,314,4
21284,87,313,3
21285,930,288,6
21286,639,301,0
21287,1269,289,5
21288,173,314,4
21289,401,287,1
21290,87,314,3
21291,929,288,6
21292,1269,288,5
21293,639,301,0
21294,173,314,4
21295,401,287,1
21296,87,313,3
21297,639,301,0
21298,930,288,6
21299,173,314,4
21300,1269,288,5
21301,401,288,1
21302,87,313,3
21303,930,288,6
21304,639,301,0
21305,174,314,4
21306,1269,288,5
21307,401,287,1
21308,87,312,3
21309,930,289,6
21310,639,301,0
21311,1270,289,5
21312,173,314,4
21313,400,286,1
21314,87,313,3
21315,931,289,6
21316,639,301,0
21317,1269,288,5
21318,174,314,4
21319,400,287,1
21320,87,313,3
21321,639,301,0
21322,930,288,6
21323,173,314,4
21324,1269,289,5
21325,401,286,1
21326,87,313,3
21327,639,301,0
21328,930,289,6
21329,173,314,4
21330,1269,288,5
21331,400,286,1
21332,87,313,3
21333,639,301,0
21334,174,313,4
21335,931,289,6
21336,1269,288,5
21337,401,287,1
21338,87,314,3
21339,640,302,0
21340,930,289,6
21341,173,315,4
21342,1269,289,5
21343,401,286,1
21344,87,315,3
21345,639,301,0
21346,929,289,6
21347,174,314,4
21348,1269,288,5
21349,400,287,1
21350,87,315,3
21351,173,314,4
21352,639,301,0
21353,930,290,6
21354,1269,289,5
21355,401,286,1
21356,639,301,0
21357,930,290,6
21358,174,315,4
21359,1269,288,5
21360,400,287,1
21361,87,316,3
21362,174,315,4
21363,639,302,0
21364,930,290,6
21365,1269,289,5
21366,400,289,1
21367,930,290,6
21368,173,315,4
21369,639,302,0
21370,1269,289,5
21371,400,288,1
21372,1269,289,5
21373,931,291,6
21374,638,302,0
21375,174,315,4
21376,401,289,1
21377,638,302,0
21378,173,315,4
21379,1269,288,5
21380,932,291,6
21381,400,287,1
21382,88,318,3
21383,638,303,0
21384,173,315,4
21385,1269,288,5
21386,930,290,6
21387,401,286,1
21388,174,315,4
21389,1269,287,5
21390,639,303,0
21391,400,287,1
21392,931,291,6
21393,173,315,4
21394,639,303,0
21395,1269,287,5
21396,932,291,6
21397,401,286,1
21398,174,315,4
21399,639,302,0
21400,1269,287,5
21401,931,290,6
21402,401,288,1
21403,174,315,4
21404,638,303,0
21405,1269,287,5
21406,932,291,6
21407,400,287,1
21408,87,316,3
21409,173,315,4
21410,639,302,0
21411,1269,287,5
21412,931,291,6
21413,400,287,1
21414,173,315,4
21415,640,301,0
21416,1269,287,5
21417,931,290,6
21418,400,287,1
21419,175,315,4
21420,639,302,0
21421,1269,287,5
21422,931,290,6
21423,400,287,1
21424,174,315,4
21425,639,302,0
21426,1269,287,5
21427,400,287,1
21428,932,291,6
21429,173,315,4
21430,1269,287,5
21431,639,303,0
21432,931,291,6
21433,401,287,1
21434,173,315,4
21435,639,303,0
21436,1269,287,5
21437,931,291,6
21438,402,287,1
21439,639,302,0
21440,174,315,4
21441,1269,287,5
21442,932,293,6
21443,401,287,1
21444,1268,287,5
21445,173,315,4
21446,639,303,0
21447,932,294,6
21448,401,287,1
21449,639,302,0
21450,175,315,4
21451,1269,287,5
21452,931,290,6
21453,401,287,1
21454,88,318,3
21455,174,315,4
21456,639,302,0
21457,1269,286,5
21458,400,287,1
21459,932,289,6
21460,86,317,3
21461,173,315,4
21462,639,302,0
21463,1269,287,5
21464,931,291,6
21465,401,287,1
21466,639,302,0
21467,175,315,4
21468,1269,287,5
21469,400,287,1
21470,932,290,6
21471,86,321,3
21472,639,302,0
21473,1269,287,5
21474,177,315,4
21475,400,287,1
21476,931,292,6
21477,29,274,3
21478,639,302,0
21479,1269,288,5
21480,931,293,6
21481,176,314,4
21482,400,288,1
21483,29,274,3
21484,638,302,0
21485,932,291,6
21486,1269,287,5
21487,400,288,1
21488,177,315,4
21489,27,274,3
21490,639,302,0
21491,1269,287,5
21492,177,314,4
21493,400,287,1
21494,931,291,6
21495,29,274,3
21496,639,302,0
21497,1269,287,5
21498,174,314,4
21499,931,292,6
21500,401,287,1
21501,28,275,3
21502,638,302,0
21503,1269,287,5
21504,932,291,6
21505,177,315,4
21506,401,287,1
21507,28,275,3
21508,639,301,0
21509,1269,287,5
21510,175,314,4
21511,932,292,6
21512,400,287,1
21513,32,277,3
21514,638,302,0
21515,176,315,4
21516,1269,287,5
21517,400,288,1
21518,932,290,6
21519,28,277,3
21520,639,302,0
21521,1269,287,5
21522,177,314,4
21523,400,287,1
21524,931,290,6
21525,27,279,3
21526,639,301,0
21527,1269,286,5
21528,177,314,4
21529,400,287,1
21530,932,292,6
21531,28,274,3
21532,639,301,0
21533,1269,287,5
21534,400,287,1
21535,178,315,4
21536,932,291,6
21537,639,302,0
21538,1269,287,5
21539,932,290,6
21540,175,314,4
21541,400,287,1
21542,639,302,0
21543,1269,287,5
21544,177,314,4
21545,931,290,6
21546,401,287,1
21547,639,302,0
21548,1269,287,5
21549,178,314,4
21550,400,288,1
21551,931,291,6
21552,639,301,0
21553,1269,287,5
21554,178,314,4
21555,400,286,1
21556,932,291,6
21557,178,314,4
21558,639,302,0
21559,1269,287,5
21560,400,287,1
21561,931,290,6
21562,639,301,0
21563,178,314,4
21564,1269,287,5
21565,400,286,1
21566,931,290,6
21567,637,302,0
21568,178,314,4
21569,1269,286,5
21570,931,292,6
21571,400,288,1
21572,638,302,0
21573,1269,287,5
21574,178,314,4
21575,932,291,6
21576,400,289,1
21577,639,302,0
21578,1269,287,5
21579,177,314,4
21580,400,287,1
21581,931,292,6
21582,638,302,0
21583,177,315,4
21584,1269,287,5
21585,401,287,1
21586,931,291,6
21587,638,302,0
21588,177,315,4
21589,1269,287,5
21590,400,287,1
21591,931,292,6
21592,638,302,0
21593,1269,287,5
21594,177,314,4
21595,400,288,1
21596,931,292,6
21597,638,302,0
21598,177,314,4
21599,1269,287,5
21600,400,287,1
21601,931,291,6
21602,638,302,0
21603,178,314,4
21604,1269,287,5
21605,931,290,6
21606,400,286,1
21607,638,302,0
21608,1269,287,5
21609,176,314,4
21610,932,290,6
21611,401,287,1
21612,639,302,0
21613,1269,287,5
21614,178,314,4
21615,400,289,1
21616,931,292,6
21617,638,302,0
21618,1269,287,5
21619,179,315,4
21620,932,293,6
21621,400,288,1
21622,1269,287,5
21623,638,302,0
21624,932,291,6
21625,178,315,4
21626,400,288,1
21627,639,302,0
21628,1269,287,5
21629,932,290,6
21630,179,314,4
21631,401,287,1
21632,639,302,0
21633,177,315,4
21634,1268,287,5
21635,400,287,1
21636,931,291,6
21637,639,302,0
21638,1269,287,5
21639,931,292,6
21640,177,314,4
21641,400,287,1
21642,639,302,0
21643,1269,287,5
21644,178,315,4
21645,931,289,6
21646,400,287,1
21647,639,302,0
21648,1269,287,5
21649,177,314,4
21650,401,289,1
21651,931,292,6
21652,639,302,0
21653,178,315,4
21654,1269,287,5
21655,400,287,1
21656,932,292,6
21657,639,302,0
21658,1268,287,5
21659,178,314,4
21660,401,287,1
21661,932,292,6
21662,639,303,0
21663,1269,287,5
21664,178,315,4
21665,931,290,6
21666,400,287,1
21667,639,302,0
21668,1269,287,5
21669,177,314,4
21670,400,287,1
21671,932,290,6
21672,638,303,0
21673,178,315,4
21674,933,291,6
21675,400,286,1
21676,639,301,0
21677,178,315,4
21678,400,287,1
21679,932,290,6
21680,639,302,0
21681,933,290,6
21682,177,315,4
21683,400,288,1
21684,640,301,0
21685,933,289,6
21686,400,288,1
21687,177,314,4
21688,639,302,0
21689,178,315,4
21690,933,289,6
21691,400,287,1
21692,638,302,0
21693,933,289,6
21694,177,314,4
21695,401,288,1
21696,639,302,0
21697,933,289,6
21698,179,314,4
21699,400,287,1
21700,639,302,0
21701,933,291,6
21702,178,315,4
21703,400,287,1
21704,178,314,4
21705,401,287,1
21706,639,304,0
21707,937,296,6
21708,637,302,0
21709,178,314,4
21710,933,290,6
21711,401,287,1
21712,639,302,0
21713,933,289,6
21714,178,315,4
21715,400,287,1
21716,638,303,0
21717,178,314,4
21718,936,303,6
21719,401,287,1
21720,638,302,0
21721,179,314,4
21722,933,290,6
21723,400,288,1
21724,638,302,0
21725,178,314,4
21726,933,290,6
21727,400,287,1
21728,933,291,6
21729,637,302,0
21730,179,314,4
21731,401,287,1
21732,932,290,6
21733,177,314,4
21734,411,289,1
21735,932,291,6
21736,177,314,4
21737,410,288,1
21738,177,314,4
21739,932,291,6
21740,411,287,1
21741,932,291,6
21742,178,314,4
21743,411,288,1
21744,932,291,6
21745,178,314,4
21746,411,287,1
21747,933,293,6
21748,177,314,4
21749,410,288,1
21750,178,314,4
21751,932,291,6
21752,410,289,1
21753,932,290,6
21754,178,314,4
21755,410,292,1
21756,933,290,6
21757,177,314,4
21758,411,288,1
21759,932,291,6
21760,178,315,4
21761,411,288,1
21762,932,292,6
21763,177,314,4
21764,411,289,1
21765,933,290,6
21766,178,314,4
21767,410,288,1
21768,932,291,6
21769,411,288,1
21770,177,314,4
21771,933,290,6
21772,411,289,1
21773,178,315,4
21774,932,290,6
21775,178,314,4
21776,410,288,1
21777,932,290,6
21778,177,315,4
21779,410,288,1
21780,932,292,6
21781,178,314,4
21782,411,288,1
21783,932,292,6
21784,410,288,1
21785,178,314,4
21786,932,292,6
21787,179,314,4
21788,410,288,1
21789,932,290,6
21790,179,314,4
21791,411,290,1
21792,932,292,6
21793,178,314,4
21794,410,288,1
21795,933,290,6
21796,410,288,1
21797,177,315,4
21798,933,291,6
21799,179,315,4
21800,411,289,1
21801,932,290,6
21802,179,315,4
21803,410,289,1
21804,933,290,6
21805,178,314,4
21806,411,289,1
21807,932,295,6
21808,179,314,4
21809,410,292,1
21810,177,314,4
21811,932,290,6
21812,410,288,1
21813,932,294,6
21814,178,315,4
21815,411,288,1
21816,932,292,6
21817,178,315,4
21818,411,290,1
21819,933,291,6
21820,177,314,4
21821,411,288,1
21822,933,292,6
21823,178,314,4
21824,411,288,1
21825,933,290,6
21826,177,314,4
21827,411,290,1
21828,932,290,6
21829,177,314,4
21830,410,288,1
21831,932,290,6
21832,178,315,4
21833,410,290,1
21834,932,290,6
21835,177,315,4
21836,411,288,1
21837,932,290,6
21838,179,315,4
21839,410,289,1
21840,178,314,4
21841,410,289,1
21842,932,292,6
21843,177,315,4
21844,932,291,6
21845,411,290,1
21846,933,291,6
21847,178,315,4
21848,411,288,1
21849,932,290,6
21850,178,314,4
21851,410,291,1
21852,932,291,6
21853,178,315,4
21854,410,288,1
21855,178,314,4
21856,931,292,6
21857,410,289,1
21858,932,291,6
21859,178,314,4
21860,410,288,1
21861,932,290,6
21862,178,314,4
21863,410,289,1
21864,933,292,6
21865,178,315,4
21866,410,290,1
21867,177,314,4
21868,408,287,1
21869,176,314,4
21870,409,287,1
21871,176,314,4
21872,408,287,1
21873,176,314,4
21874,409,286,1
21875,175,313,4
21876,408,287,1
21877,176,314,4
21878,408,287,1
21879,177,314,4
21880,405,286,1
21881,409,288,1
21882,409,287,1
21883,409,288,1
21884,409,287,1
21885,408,288,1
21886,408,287,1
21887,408,288,1
21888,408,288,1
21889,408,288,1
21890,409,287,1
21891,408,287,1
21892,408,288,1
21893,408,288,1
21894,408,288,1
21895,408,288,1
21896,408,287,1
21897,408,288,1
21898,408,287,1
21899,408,287,1
21900,408,286,1
21901,408,288,1
21902,408,287,1
21903,408,288,1
21904,408,288,1
21905,408,287,1
21906,408,287,1
21907,408,287,1
21908,408,287,1
21909,408,287,1
21910,408,287,1
21911,408,287,1
21912,408,287,1
21913,408,287,1
21914,408,287,1
21915,408,288,1
21916,408,287,1
21917,408,286,1
21918,408,287,1
21919,408,288,1
21920,408,287,1
21921,408,287,1
21922,408,287,1
21923,408,288,1
21924,408,287,1
21925,408,288,1
21926,409,287,1
21927,408,287,1
21928,408,288,1
21929,408,287,1
21930,408,287,1
21931,408,287,1
21932,408,287,1
21933,409,287,1
21934,408,287,1
21935,408,287,1
21936,408,288,1
21937,408,288,1
21938,409,287,1
21939,409,287,1
21940,408,287,1
21941,409,287,1
21942,408,287,1
21943,409,287,1
21944,409,287,1
21945,408,288,1
21946,408,287,1
21947,408,287,1
21948,408,288,1
21949,409,287,1
21950,408,287,1
21951,408,287,1
21952,409,287,1
21953,408,287,1
21954,408,288,1
21955,408,288,1
21956,409,287,1
21957,408,288,1
21958,408,287,1
21959,408,287,1
21960,408,287,1
21961,408,287,1
21962,409,288,1
21963,408,288,1
21964,408,287,1
21965,408,287,1
21966,408,287,1
21967,408,287,1
21968,408,287,1
21969,408,287,1
21970,408,287,1
21971,408,287,1
21972,408,288,1
21973,408,287,1
21974,408,287,1
21975,408,287,1
21976,408,287,1
21977,408,287,1
21978,409,287,1
21979,408,287,1
21980,409,287,1
21981,408,287,1
21982,409,287,1
21983,408,287,1
21984,408,287,1
21985,408,287,1
21986,408,287,1
21987,408,287,1
21988,408,287,1
21989,408,287,1
21990,408,288,1
21991,408,288,1
21992,408,287,1
21993,408,287,1
21994,408,287,1
21995,408,287,1
21996,408,287,1
21997,408,287,1
21998,408,287,1
21999,408,287,1
